Disease	Code
Stage II Esophagus Carcinoma AJCC v6	C9211
Stage II Esophagus Squamous Cell Carcinoma	C5021
Stage II Esophagus Squamous Cell Carcinoma	C5021
Stage II Exocrine and Endocrine Pancreatic Cancer AJCC v6 and v7	C7786
Stage II Exocrine Pancreatic Cancer AJCC v8	C134921
Stage II Exocrine Pancreatic Carcinoma AJCC v8	C134921
Stage II Extragonadal Mixed Germ Cell Tumor	C8600
Stage II Extragonadal Non-Seminomatous Germ Cell Tumor	C8887
Stage II Extragonadal Primary Germ Cell Tumor Mixed	C8600
Stage II Extragonadal Primary Mixed Germ Cell Tumor	C8600
Stage II Extragonadal Primary Seminoma	C8890
Stage II Extragonadal Seminoma	C8890
Stage II Extrahepatic (Distal) Bile Duct Cancer	C134814
stage II extrahepatic bile duct cancer	C5770
Stage II Extrahepatic Bile Duct Cancer	C5770
Stage II Extrahepatic Bile Duct Carcinoma	C5770
Stage II Extranodal Marginal Zone B-Cell Lymphoma (MALT Type )	C5086
Stage II Extranodal Marginal Zone B-Cell Lymphoma (MALT Type )	C5086
Stage II Extranodal Marginal Zone B-Cell Lymphoma of Mucosa-Associated Lymphoid Tissue	C5086
Stage II Extranodal Marginal Zone B-Cell Lymphoma of Mucosa-Associated Lymphoid Tissue	C5086
Stage II Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	C5086
Stage II Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	C5086
Stage II Eyelid Carcinoma	C88127
Stage II Eyelid Carcinoma AJCC v7	C88127
Stage II Eyelid Carcinoma AJCC v8	C140519
Stage II Fallopian Tube Cancer	C139988
Stage II Fallopian Tube Cancer	C8721
Stage II Fallopian Tube Cancer	C8721
Stage II Fallopian Tube Cancer AJCC v6	C8721
Stage II Fallopian Tube Cancer AJCC v6	C8721
Stage II Fallopian Tube Cancer AJCC v6 and v7	C8721
Stage II Fallopian Tube Cancer AJCC v6 and v7	C8721
Stage II Fallopian Tube Cancer AJCC v7	C8721
Stage II Fallopian Tube Cancer AJCC v7	C8721
Stage II Fallopian Tube Cancer AJCC v8	C139988
Stage II Fallopian Tube Carcinoma AJCC v8	C139988
Stage II Follicular Carcinoma of the Thyroid	C9085
Stage II Follicular Carcinoma of the Thyroid Gland	C9085
Stage II Follicular Carcinoma of Thyroid	C9085
Stage II Follicular Carcinoma of Thyroid Gland	C9085
Stage II Follicular Large Cell Lymphoma	C8119
Stage II Follicular Lymphoma	C8860
Stage II Follicular Lymphoma	C8860
Stage II Follicular Mixed Cell Lymphoma	C8117
Stage II Follicular Mixed Cell Lymphoma	C8117
Stage II Follicular Small Cleaved Cell Lymphoma	C8116
Stage II Follicular Small Cleaved Cell Lymphoma	C8116
Stage II Follicular Thyroid Gland Carcinoma	C9085
Stage II Gallbladder Cancer	C134667
Stage II Gallbladder Cancer	C5738
Stage II Gallbladder Cancer	C90217
Stage II Gallbladder Cancer AJCC v6	C5738
Stage II Gallbladder Cancer AJCC v7	C90217
Stage II Gallbladder Cancer AJCC v8	C134667
Stage II Gallbladder Carcinoma AJCC v6	C5738
Stage II Gallbladder Carcinoma AJCC v7	C90217
Stage II Gallbladder Carcinoma AJCC v8	C134667
Stage II Gastric (Stomach) and Omental Gastrointestinal Stromal Tumor (GIST)	C136773
Stage II Gastric (Stomach) Cancer	C133649
Stage II Gastric (Stomach) Cancer	C133659
Stage II Gastric (Stomach) Cancer	C133671
Stage II Gastric (Stomach) Cancer	C7773
Stage II Gastric (Stomach) Cancer	C89859
Stage II Gastric (Stomach) Gastrointestinal Stromal Tumor (GIST)	C87827
Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8	C136773
Stage II Gastric and Omental GIST AJCC v8	C136773
Stage II Gastric Cancer	C89859
Stage II Gastric Cancer AJCC v6	C7773
Stage II Gastric Cancer AJCC v7	C89859
Stage II Gastric Carcinoma AJCC v6	C7773
Stage II Gastric Gastrointestinal Stromal Tumor	C87827
Stage II Gastric Gastrointestinal Stromal Tumor AJCC v7	C87827
Stage II Gastric Neuroendocrine Tumor	C135047
Stage II Gastric Neuroendocrine Tumor AJCC v8	C135047
Stage II Gestational Trophoblastic Tumor	C87153
Stage II Gestational Trophoblastic Tumor AJCC v7	C87153
Stage II Grade 1 Contiguous Follicular Lymphoma	C8468
Stage II Grade 1 Follicular Lymphoma	C8116
Stage II Grade 1 Follicular Lymphoma	C8116
Stage II Grade 1 Follicular Lymphoma	C8468
Stage II Grade 1 Follicular Lymphoma	C9194
Stage II Grade 1 Non-Contiguous Follicular Lymphoma	C9194
Stage II Grade 2 Contiguous Follicular Lymphoma	C8469
Stage II Grade 2 Follicular Lymphoma	C8117
Stage II Grade 2 Follicular Lymphoma	C8117
Stage II Grade 2 Follicular Lymphoma	C8469
Stage II Grade 2 Follicular Lymphoma	C9195
Stage II Grade 2 Non-Contiguous Follicular Lymphoma	C9195
Stage II Grade 3 Contiguous Follicular Lymphoma	C8470
Stage II Grade 3 Follicular Lymphoma	C8119
Stage II Grade 3 Follicular Lymphoma	C8470
Stage II Grade 3 Follicular Lymphoma	C9196
Stage II Grade 3 Non-Contiguous Follicular Lymphoma	C9196
Stage II Grade I Follicular Lymphoma	C8116
Stage II Grade I Follicular Lymphoma	C8116
Stage II Grade I Follicular Small Cleaved Cell Lymphoma	C8116
Stage II Grade I Follicular Small Cleaved Cell Lymphoma	C8116
Stage II Grade II Follicular Lymphoma	C8117
Stage II Grade II Follicular Lymphoma	C8117
Stage II Grade II Follicular Mixed Cell Lymphoma	C8117
Stage II Grade II Follicular Mixed Cell Lymphoma	C8117
Stage II Grade III Follicular Large Cell Lymphoma	C8119
Stage II Head and Neck Squamous Cell Cancer	C133257
Stage II Hepatoblastoma	C7145
Stage II Hepatocellular Cancer	C134519
Stage II Hepatocellular Cancer	C134519
Stage II Hepatocellular Cancer	C5709
Stage II Hepatocellular Cancer	C5759
Stage II Hepatocellular Cancer	C5759
Stage II Hepatocellular Cancer	C5759
Stage II Hepatocellular Carcinoma AJCC v6	C5759
Stage II Hepatocellular Carcinoma AJCC v6	C5759
Stage II Hepatocellular Carcinoma AJCC v6	C5759
Stage II Hepatocellular Carcinoma AJCC v6 and v7	C5759
Stage II Hepatocellular Carcinoma AJCC v6 and v7	C5759
Stage II Hepatocellular Carcinoma AJCC v6 and v7	C5759
Stage II Hepatocellular Carcinoma AJCC v7	C5759
Stage II Hepatocellular Carcinoma AJCC v7	C5759
Stage II Hepatocellular Carcinoma AJCC v7	C5759
Stage II Hepatocellular Carcinoma AJCC v8	C134519
Stage II Hepatocellular Carcinoma AJCC v8	C134519
Stage II High Grade Adult Non-Hodgkin's Lymphoma	C8123
Stage II High Grade Burkitt-Like Lymphoma	C5001
Stage II Hilar Cholangiocarcinoma	C134746
Stage II Hilar Cholangiocarcinoma	C88060
Stage II Hilar Cholangiocarcinoma AJCC v7	C88060
Stage II Hilar Cholangiocarcinoma AJCC v8	C134746
Stage II Hodgkin Lymphoma	C8055
Stage II Hodgkin Lymphoma	C8055
Stage II Hodgkin Lymphoma	C8518
Stage II Hodgkin Lymphoma	C9033
Stage II Hodgkin Lymphoma	C9033
Stage II Hodgkin's Disease	C8518
Stage II Hodgkin's Disease above the Diaphragm	C5009
Stage II Hodgkin's Disease below the Diaphragm	C5010
Stage II Hodgkin's Disease Lymphocyte Depletion Type	C5067
Stage II Hodgkin's Disease Lymphocyte Depletion Type	C5067
Stage II Hodgkin's Disease Lymphocyte Depletion Type above the Diaphragm	C5069
Stage II Hodgkin's Disease Lymphocyte Depletion Type above the Diaphragm	C5069
Stage II Hodgkin's Disease Lymphocyte Depletion Type below the Diaphragm	C5068
Stage II Hodgkin's Disease Lymphocyte Depletion Type below the Diaphragm	C5068
Stage II Hodgkin's Disease Nodular Lymphocyte Predominance Type	C5070
Stage II Hodgkin's Disease Nodular Lymphocyte Predominance Type	C5070
Stage II Hodgkin's Disease Nodular Lymphocyte Predominance Type above the Diaphragm	C5072
Stage II Hodgkin's Disease Nodular Lymphocyte Predominance Type below the Diaphragm	C5071
Stage II Hodgkin's Lymphoma	C8518
Stage II Hodgkin's Lymphoma above the Diaphragm	C5009
Stage II Hodgkin's Lymphoma below the Diaphragm	C5010
Stage II Hodgkin's Lymphoma Lymphocyte Depleted	C5067
Stage II Hodgkin's Lymphoma Lymphocyte Depleted	C5067
Stage II Hodgkin's Lymphoma Lymphocyte Depletion Type	C5067
Stage II Hodgkin's Lymphoma Lymphocyte Depletion Type	C5067
Stage II Hodgkin's Lymphoma Lymphocyte Depletion Type above the Diaphragm	C5069
Stage II Hodgkin's Lymphoma Lymphocyte Depletion Type above the Diaphragm	C5069
Stage II Hodgkin's Lymphoma Lymphocyte Depletion Type below the Diaphragm	C5068
Stage II Hodgkin's Lymphoma Lymphocyte Depletion Type below the Diaphragm	C5068
Stage II Hodgkin's Lymphoma Nodular Lymphocyte Predominance Type	C5070
Stage II Hodgkin's Lymphoma Nodular Lymphocyte Predominance Type	C5070
Stage II Hodgkin's Lymphoma Nodular Lymphocyte Predominance Type above the Diaphragm	C5072
Stage II Hodgkin's Lymphoma Nodular Lymphocyte Predominance Type Below the Diaphragm	C5071
Stage II HPV-Mediated (p16-Positive) Oropharyngeal Throat Cancer	C132886
Stage II HPV-Mediated (p16-Positive) Oropharyngeal Throat Cancer	C132899
Stage II HTLV-1 Associated Adult T-Cell Lymphoma/Leukemia	C8248
Stage II HTLV-1 Associated Adult T-Cell Lymphoma/Leukemia	C8248
stage II hypopharyngeal cancer	C8039
stage II hypopharyngeal cancer	C8039
stage II hypopharyngeal cancer	C8039
Stage II Hypopharyngeal Carcinoma	C8039
Stage II Hypopharyngeal Carcinoma	C8039
Stage II Hypopharyngeal Carcinoma	C8039
Stage II Hypopharyngeal Carcinoma AJCC v6	C8039
Stage II Hypopharyngeal Carcinoma AJCC v6	C8039
Stage II Hypopharyngeal Carcinoma AJCC v6	C8039
Stage II Hypopharyngeal Carcinoma AJCC v6 and v7	C8039
Stage II Hypopharyngeal Carcinoma AJCC v6 and v7	C8039
Stage II Hypopharyngeal Carcinoma AJCC v6 and v7	C8039
Stage II Hypopharyngeal Carcinoma AJCC v7	C8039
Stage II Hypopharyngeal Carcinoma AJCC v7	C8039
Stage II Hypopharyngeal Carcinoma AJCC v7	C8039
Stage II Hypopharyngeal Carcinoma AJCC v8	C133006
Stage II Hypopharyngeal Carcinoma AJCC v8	C133006
Stage II Hypopharyngeal Epidermoid Carcinoma	C8233
Stage II Hypopharyngeal Squamous Cell Carcinoma	C8233
Stage II Hypopharyngeal Squamous Cell Carcinoma AJCC v6	C8233
Stage II Hypopharyngeal Squamous Cell Carcinoma AJCC v6 and v7	C8233
Stage II Hypopharyngeal Squamous Cell Carcinoma AJCC v7	C8233
Stage II Hypopharyngeal Throat Cancer	C133006
Stage II Hypopharyngeal Throat Cancer	C133006
Stage II Hypopharyngeal Throat Cancer	C8039
Stage II Hypopharyngeal Throat Cancer	C8039
Stage II Hypopharyngeal Throat Cancer	C8039
Stage II Hypopharyngeal Throat Squamous Cell Cancer	C8233
Stage II Hypopharynx Carcinoma	C8039
Stage II Hypopharynx Carcinoma	C8039
Stage II Hypopharynx Carcinoma	C8039
Stage II Ileal Neuroendocrine Tumor	C135126
Stage II Ileal Neuroendocrine Tumor AJCC v8	C135126
Stage II Immature Testicular Teratoma	C8915
Stage II Immature Testicular Teratoma	C8915
Stage II Immature Testicular Teratoma AJCC v6	C8915
Stage II Immature Testicular Teratoma AJCC v6	C8915
Stage II Immature Testicular Teratoma AJCC v6 and v7	C8915
Stage II Immature Testicular Teratoma AJCC v6 and v7	C8915
Stage II Immature Testicular Teratoma AJCC v7	C8915
Stage II Immature Testicular Teratoma AJCC v7	C8915
Stage II Immunoblastic Lymphoma	C8124
Stage II Immunoblastic Lymphoma	C8124
Stage II Immunoblastic Lymphoma	C8124
Stage II Immunoblastic Lymphoma	C8564
Stage II Immunoblastic Lymphoma	C8564
Stage II Immunoblastic Lymphoma	C8565
Stage II Immunoblastic Lymphoma	C8565
Stage II Indolent Adult Contiguous Non-Hodgkin's Lymphoma	C8467
Stage II Indolent Adult Non-Hodgkin Lymphoma	C68688
Stage II Indolent Non-Hodgkin Lymphoma	C68688
Stage II Indolent Non-Hodgkin Lymphoma	C8467
Stage II Indolent Non-Hodgkin Lymphoma	C8478
Stage II Intermediate Grade Adult Non-Hodgkin's Lymphoma	C8118
Stage II Intestinal T-Cell Lymphoma	C8683
Stage II Intestinal T-Cell Lymphoma	C8683
Stage II Intrahepatic Bile Duct Cancer	C134614
Stage II Intrahepatic Bile Duct Cancer	C134614
Stage II Intrahepatic Bile Duct Cancer (Cholangiocarcinoma)	C134760
Stage II Intrahepatic Bile Duct Cancer (Cholangiocarcinoma)	C134760
Stage II Intrahepatic Bile Duct Cancer (Cholangiocarcinoma)	C88051
Stage II Intrahepatic Bile Duct Cancer AJCC v8	C134614
Stage II Intrahepatic Bile Duct Cancer AJCC v8	C134614
Stage II Intrahepatic Bile Duct Carcinoma AJCC v8	C134614
Stage II Intrahepatic Bile Duct Carcinoma AJCC v8	C134614
Stage II Intrahepatic Cholangiocarcinoma	C88051
Stage II Intrahepatic Cholangiocarcinoma AJCC v7	C88051
Stage II Intrahepatic Cholangiocarcinoma AJCC v8	C134760
Stage II Intrahepatic Cholangiocarcinoma AJCC v8	C134760
Stage II Jejunal Neuroendocrine Tumor	C135121
Stage II Jejunal Neuroendocrine Tumor AJCC v8	C135121
Stage II Keratinizing Epidermoid Carcinoma of Nasopharynx	C8224
Stage II Keratinizing Epidermoid Carcinoma of the Nasopharynx	C8224
Stage II Keratinizing Squamous Cell Carcinoma of Nasopharynx	C8224
Stage II Keratinizing Squamous Cell Carcinoma of the Nasopharynx	C8224
stage II kidney cancer	C7824
Stage II Kidney Nephroblastoma	C7841
Stage II Kidney Wilms Tumor	C7841
Stage II Large Cell Carcinoma of Lung	C6660
Stage II Large Cell Carcinoma of Lung	C6660
Stage II Large Cell Carcinoma of the Lung	C6660
Stage II Large Cell Carcinoma of the Lung	C6660
Stage II Large Cell Lung Cancer	C6660
Stage II Large Cell Lung Cancer	C6660
Stage II Large Cell Lung Carcinoma	C6660
Stage II Large Cell Lung Carcinoma	C6660
Stage II Large Cell Lymphoma	C8306
stage II laryngeal cancer	C8042
stage II laryngeal cancer	C8042
Stage II Laryngeal Cancer	C8042
Stage II Laryngeal Cancer	C8042
Stage II Laryngeal Cancer AJCC v6	C8042
Stage II Laryngeal Cancer AJCC v6	C8042
Stage II Laryngeal Cancer AJCC v6 and v7	C8042
Stage II Laryngeal Cancer AJCC v6 and v7	C8042
Stage II Laryngeal Cancer AJCC v7	C8042
Stage II Laryngeal Cancer AJCC v7	C8042
Stage II Laryngeal Cancer AJCC v8	C133159
Stage II Laryngeal Carcinoma	C8042
Stage II Laryngeal Carcinoma	C8042
Stage II Laryngeal Carcinoma AJCC v8	C133159
Stage II Laryngeal Epidermoid Carcinoma	C8239
Stage II Laryngeal Squamous Cell Carcinoma	C8239
Stage II Laryngeal Squamous Cell Carcinoma AJCC v6	C8239
Stage II Laryngeal Squamous Cell Carcinoma AJCC v6 and v7	C8239
Stage II Laryngeal Squamous Cell Carcinoma AJCC v7	C8239
Stage II Laryngeal Throat Cancer	C133159
Stage II Laryngeal Throat Cancer	C8042
Stage II Laryngeal Throat Cancer	C8042
Stage II Laryngeal Throat Squamous Cell Cancer	C8239
Stage II Laryngeal Throat Verrucous Cancer	C8240
Stage II Laryngeal Throat Verrucous Cancer	C8240
Stage II Laryngeal Verrucous Carcinoma	C8240
Stage II Laryngeal Verrucous Carcinoma	C8240
Stage II Laryngeal Verrucous Carcinoma AJCC v6	C8240
Stage II Laryngeal Verrucous Carcinoma AJCC v6	C8240
Stage II Laryngeal Verrucous Carcinoma AJCC v6 and v7	C8240
Stage II Laryngeal Verrucous Carcinoma AJCC v6 and v7	C8240
Stage II Laryngeal Verrucous Carcinoma AJCC v7	C8240
Stage II Laryngeal Verrucous Carcinoma AJCC v7	C8240
Stage II Larynx Carcinoma	C8042
Stage II Larynx Carcinoma	C8042
Stage II Larynx Epidermoid Carcinoma	C8239
Stage II Larynx Squamous Cell Carcinoma	C8239
Stage II Larynx Verrucous Carcinoma	C8240
Stage II Larynx Verrucous Carcinoma	C8240
Stage II Lentigo Maligna	C8787
Stage II Lentigo Maligna	C8787
Stage II Lentigo Maligna Melanoma	C8787
Stage II Lentigo Maligna Melanoma	C8787
Stage II Lentigo Maligna Melanoma AJCC v6 and v7	C8787
Stage II Lentigo Maligna Melanoma AJCC v6 and v7	C8787
Stage II Lip and Oral Cavity Cancer	C132730
stage II lip and oral cavity cancer	C8034
Stage II Lip and Oral Cavity Cancer	C8034
Stage II Lip and Oral Cavity Cancer AJCC v6	C8034
Stage II Lip and Oral Cavity Cancer AJCC v6 and v7	C8034
Stage II Lip and Oral Cavity Cancer AJCC v7	C8034
Stage II Lip and Oral Cavity Cancer AJCC v8	C132730
Stage II Lip and Oral Cavity Carcinoma	C8034
Stage II Lip and Oral Cavity Carcinoma AJCC v8	C132730
Stage II Lip and Oral Cavity Squamous Cell Cancer	C115058
Stage II Lip and Oral Cavity Squamous Cell Cancer	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma AJCC v7	C115058
Stage II Lip and Oral Cavity Squamous Cell Carcinoma AJCC v7	C115058
Stage II Lip Basal Cell Cancer	C8201
Stage II Lip Basal Cell Carcinoma	C8201
Stage II Lip Cancer	C5877
Stage II Lip Cancer AJCC v6	C5877
Stage II Lip Cancer AJCC v6 and v7	C5877
Stage II Lip Cancer AJCC v7	C5877
Stage II Lip Carcinoma	C5877
Stage II Liver Cancer	C7117
Stage II Liver Cancer	C94776
Stage II Liver Cancer	C94776
Stage II Liver Carcinoma	C7117
Stage II Liver Cell Cancer	C5759
Stage II Liver Cell Cancer	C5759
Stage II Liver Cell Cancer	C5759
Stage II Liver Cell Carcinoma	C5759
Stage II Liver Cell Carcinoma	C5759
Stage II Liver Cell Carcinoma	C5759
Stage II Liver Cell Carcinoma AJCC v8	C134519
Stage II Liver Cell Carcinoma AJCC v8	C134519
Stage II Low Grade Adult Non-Hodgkin's Lymphoma	C8082
Stage II Low-CSD Melanoma AJCC v7	C8791
Stage II Lung Adenocarcinoma	C8760
Stage II Lung Adenocarcinoma	C8760
Stage II Lung Adenocarcinoma AJCC v7	C8760
Stage II Lung Adenocarcinoma AJCC v7	C8760
Stage II Lung Adenosquamous Carcinoma AJCC v7	C8750
Stage II Lung Adenosquamous Carcinoma AJCC v7	C8750
Stage II Lung Cancer	C136475
Stage II Lung Cancer	C88889
Stage II Lung Cancer	C8954
Stage II Lung Cancer AJCC v6	C8954
Stage II Lung Cancer AJCC v7	C88889
Stage II Lung Cancer AJCC v8	C136475
Stage II Lung Carcinoma AJCC v6	C8954
Stage II Lung Large Cell Carcinoma AJCC v7	C6660
Stage II Lung Large Cell Carcinoma AJCC v7	C6660
Stage II Lung Non-Small Cell Cancer AJCC v7	C7777
Stage II Lung Non-Small Cell Cancer AJCC v7	C7777
Stage II Lung Small Cell Carcinoma AJCC v7	C6678
Stage II Lung Small Cell Carcinoma AJCC v7	C6678
Stage II Lung Small Cell Carcinoma AJCC v7	C6678
Stage II Lung Squamous Cell Carcinoma AJCC v7	C8765
Stage II Lung Squamous Cell Carcinoma AJCC v7	C8765
Stage II Lymphoblastic Lymphoma	C8125
Stage II Lymphoblastic Lymphoma	C8476
Stage II Lymphoblastic Lymphoma	C8481
Stage II Lymphoblastic Lymphoma	C9057
Stage II Lymphocyte Depleted Classical Hodgkin Lymphoma	C5067
Stage II Lymphocyte Depleted Classical Hodgkin Lymphoma	C5067
Stage II Lymphocyte Depleted Hodgkin Lymphoma	C5067
Stage II Lymphocyte Depleted Hodgkin Lymphoma	C5067
Stage II Lymphocyte Depleted Hodgkin's Lymphoma	C5067
Stage II Lymphocyte Depleted Hodgkin's Lymphoma	C5067
Stage II Lymphocyte-Depleted Classical Hodgkin Lymphoma	C5067
Stage II Lymphocyte-Depleted Classical Hodgkin Lymphoma	C5067
Stage II Lymphoepithelioma of Nasopharynx	C8225
Stage II Lymphoepithelioma of the Nasopharynx	C8225
Stage II Lymphoma	C8319
Stage II Lymphoplasmacytic Lymphoma	C8654
Stage II Lymphoplasmacytic Lymphoma	C8654
Stage II Lymphoplasmacytoid Lymphoma/Immunocytoma	C8654
Stage II Lymphoplasmacytoid Lymphoma/Immunocytoma	C8654
Stage II Major Salivary Gland Cancer	C132785
Stage II Major Salivary Gland Cancer	C5896
Stage II Major Salivary Gland Cancer AJCC v7	C5896
Stage II Major Salivary Gland Cancer AJCC v8	C132785
Stage II Major Salivary Gland Carcinoma	C5896
Stage II Major Salivary Gland Carcinoma AJCC v7	C5896
Stage II Major Salivary Gland Carcinoma AJCC v8	C132785
Stage II Malignant Cutaneous Melanoma	C7917
Stage II Malignant Cutaneous Melanoma	C7917
Stage II Malignant Germ Cell Neoplasm of Ovary	C8084
Stage II Malignant Germ Cell Neoplasm of the Ovary	C8084
Stage II Malignant Germ Cell Tumor of Ovary	C8084
Stage II Malignant Germ Cell Tumor of the Ovary	C8084
Stage II Malignant Mediastinal Germ Cell Tumor	C146850
Stage II Malignant Melanoma of Skin	C7917
Stage II Malignant Melanoma of Skin	C7917
Stage II Malignant Melanoma of the Skin	C7917
Stage II Malignant Melanoma of the Skin	C7917
Stage II Malignant Melanoma of the Uvea	C5578
Stage II Malignant Melanoma of Uvea	C5578
stage II malignant mesothelioma	C6647
Stage II Malignant Ovarian Germ Cell Neoplasm	C8084
Stage II Malignant Ovarian Germ Cell Tumor	C8084
Stage II Malignant Skin Melanoma	C7917
Stage II Malignant Skin Melanoma	C7917
Stage II Malignant Thymic Germ Cell Tumor	C146850
Stage II Mantle Cell Lymphoma	C8473
Stage II Mantle Cell Lymphoma	C9198
Stage II Mantle Cell Lymphoma	C9202
Stage II Mantle Cell Lymphoma	C9202
Stage II Marginal Zone B-Cell Lymphoma	C68679
Stage II Marginal Zone B-Cell Lymphoma	C68679
Stage II Marginal Zone Lymphoma	C68679
Stage II Marginal Zone Lymphoma	C68679
Stage II Mature T- and NK-Cell Lymphoma	C8691
Stage II Mature T- and NK-Cell Lymphoma	C8691
Stage II Mediastinal (Thymic) Large B-Cell Lymphoma	C8877
Stage II Mediastinal (Thymic) Large B-Cell Lymphoma	C8877
Stage II Medullary Carcinoma of the Thyroid	C6134
Stage II Medullary Carcinoma of the Thyroid Gland	C6134
Stage II Medullary Carcinoma of Thyroid	C6134
Stage II Medullary Carcinoma of Thyroid Gland	C6134
Stage II Medullary Thyroid Gland Carcinoma	C6134
stage II melanoma	C7917
stage II melanoma	C7917
Stage II Melanoma	C7917
Stage II Melanoma	C7917
Stage II Melanoma of Skin	C7917
Stage II Melanoma of Skin	C7917
Stage II Melanoma of the Skin	C7917
Stage II Melanoma of the Skin	C7917
Stage II Melanoma of the Uvea	C5578
Stage II Melanoma of Uvea	C5578
Stage II Merkel Cell Cancer	C85893
stage II Merkel cell carcinoma	C85893
Stage II Mesothelioma	C6647
Stage II Mesothelioma of Pleura	C6647
Stage II Mesothelioma of the Pleura	C6647
Stage II Mixed Cellularity Classical Hodgkin Lymphoma	C5077
Stage II Mixed Cellularity Classical Hodgkin Lymphoma	C5077
Stage II Mixed Cellularity Hodgkin Lymphoma	C5077
Stage II Mixed Cellularity Hodgkin Lymphoma	C5077
Stage II Mixed Cellularity Hodgkin's Disease	C5077
Stage II Mixed Cellularity Hodgkin's Disease	C5077
Stage II Mixed Cellularity Hodgkin's Disease above the Diaphragm	C5104
Stage II Mixed Cellularity Hodgkin's Disease above the Diaphragm	C5104
Stage II Mixed Cellularity Hodgkin's Disease below the Diaphragm	C5078
Stage II Mixed Cellularity Hodgkin's Disease below the Diaphragm	C5078
Stage II Mixed Cellularity Hodgkin's Lymphoma	C5077
Stage II Mixed Cellularity Hodgkin's Lymphoma	C5077
Stage II Mixed Cellularity Hodgkin's Lymphoma above the Diaphragm	C5104
Stage II Mixed Cellularity Hodgkin's Lymphoma above the Diaphragm	C5104
Stage II Mixed Cellularity Hodgkin's Lymphoma below the Diaphragm	C5078
Stage II Mixed Cellularity Hodgkin's Lymphoma below the Diaphragm	C5078
Stage II Mouth Adenoid Cystic Carcinoma	C8204
Stage II Mouth Carcinoma	C5884
Stage II Mouth Carcinoma	C5884
Stage II Mouth Epidermoid Carcinoma	C6054
Stage II Mouth Epidermoid Carcinoma	C6054
Stage II Mouth Epidermoid Carcinoma	C6054
Stage II Mouth Mucoepidermoid Carcinoma	C8203
Stage II Mouth Mucoepidermoid Carcinoma	C8203
Stage II Mouth Squamous Cell Carcinoma	C6054
Stage II Mouth Squamous Cell Carcinoma	C6054
Stage II Mouth Squamous Cell Carcinoma	C6054
Stage II Mouth Verrucous Carcinoma	C8202
Stage II Mucoepidermoid Carcinoma of Mouth	C8203
Stage II Mucoepidermoid Carcinoma of Mouth	C8203
Stage II Mucoepidermoid Carcinoma of Oral Cavity	C8203
Stage II Mucoepidermoid Carcinoma of Oral Cavity	C8203
Stage II Mucoepidermoid Carcinoma of the Mouth	C8203
Stage II Mucoepidermoid Carcinoma of the Mouth	C8203
Stage II Mucoepidermoid Carcinoma of the Oral Cavity	C8203
Stage II Mucoepidermoid Carcinoma of the Oral Cavity	C8203
Stage II Multiple Myeloma	C70659
stage II multiple myeloma	C7851
Stage II Multiple Myeloma	C7851
Stage II Mycosis Fungoides	C7798
Stage II Mycosis Fungoides AJCC v7	C7798
Stage II Mycosis Fungoides and Sezary Syndrome	C88153
Stage II Mycosis Fungoides and Sézary Syndrome	C88153
Stage II Mycosis Fungoides and Sezary Syndrome AJCC v7	C88153
Stage II Mycosis Fungoides and Sézary Syndrome AJCC v7	C88153
Stage II Mycosis Fungoides and Sezary Syndrome AJCC v8	C141350
stage II mycosis fungoides and the Sezary syndrome	C88153
Stage II Nasal Cavity and Paranasal Sinus Cancer	C133077
Stage II Nasal Cavity and Paranasal Sinus Cancer	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer AJCC v6	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer AJCC v6	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer AJCC v6 and v7	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer AJCC v6 and v7	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer AJCC v7	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer AJCC v7	C67555
Stage II Nasal Cavity and Paranasal Sinus Cancer AJCC v8	C133077
Stage II Nasal Cavity and Paranasal Sinus Carcinoma AJCC v8	C133077
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Cancer	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Cancer	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6	C115071
